country,article,sales,regular_price,current_price,ratio,retailweek,promo1,promo2,customer_id,article,productgroup,category,cost,style,sizes,gender,rgb_r_main_col,rgb_g_main_col,rgb_b_main_col,rgb_r_sec_col,rgb_g_sec_col,rgb_b_sec_col,label
Austria,LU6658,135,29.95,8.95,0.29883138564273803,2015-05-10,0,0,5938.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Austria,LU6658,135,29.95,8.95,0.29883138564273803,2015-05-10,0,0,5938.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,LU6658,135,29.95,8.95,0.29883138564273803,2015-05-10,0,0,5938.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Austria,LU6658,135,29.95,8.95,0.29883138564273803,2015-05-10,0,0,5938.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,LU6658,135,29.95,8.95,0.29883138564273803,2015-05-10,0,0,5938.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,LU6658,135,29.95,8.95,0.29883138564273803,2015-05-10,0,0,5938.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,LU6658,135,29.95,8.95,0.29883138564273803,2015-05-10,0,0,5938.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Austria,LU6658,135,29.95,8.95,0.29883138564273803,2015-05-10,0,0,5938.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,WR9459,27,65.95,19.95,0.302501895375284,2015-11-01,0,0,5445.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,WR9459,27,65.95,19.95,0.302501895375284,2015-11-01,0,0,5445.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,WR9459,27,65.95,19.95,0.302501895375284,2015-11-01,0,0,5445.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Austria,WR9459,27,65.95,19.95,0.302501895375284,2015-11-01,0,0,5445.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,WR9459,27,65.95,19.95,0.302501895375284,2015-11-01,0,0,5445.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Austria,WR9459,27,65.95,19.95,0.302501895375284,2015-11-01,0,0,5445.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,WR9459,27,65.95,19.95,0.302501895375284,2015-11-01,0,0,5445.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,WR9459,27,65.95,19.95,0.302501895375284,2015-11-01,0,0,5445.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,WR9459,27,65.95,19.95,0.302501895375284,2015-11-01,0,0,5445.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Austria,WR9459,27,65.95,19.95,0.302501895375284,2015-11-01,0,0,5445.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,WB3723,36,100.95,71.95,0.71272907379891,2015-02-08,0,0,5812.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,WB3723,36,100.95,71.95,0.71272907379891,2015-02-08,0,0,5812.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,1
Austria,WB3723,36,100.95,71.95,0.71272907379891,2015-02-08,0,0,5812.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Austria,WB3723,36,100.95,71.95,0.71272907379891,2015-02-08,0,0,5812.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,WB3723,36,100.95,71.95,0.71272907379891,2015-02-08,0,0,5812.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Austria,WB3723,36,100.95,71.95,0.71272907379891,2015-02-08,0,0,5812.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,WB3723,36,100.95,71.95,0.71272907379891,2015-02-08,0,0,5812.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,WB3723,36,100.95,71.95,0.71272907379891,2015-02-08,0,0,5812.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,WB3723,36,100.95,71.95,0.71272907379891,2015-02-08,0,0,5812.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,1
Austria,WB3723,36,100.95,71.95,0.71272907379891,2015-02-08,0,0,5812.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
France,SL9748,5,57.95,33.95,0.5858498705780849,2016-02-14,0,0,2281.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
France,SL9748,5,57.95,33.95,0.5858498705780849,2016-02-14,0,0,2281.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
France,SL9748,5,57.95,33.95,0.5858498705780849,2016-02-14,0,0,2281.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
France,SL9748,5,57.95,33.95,0.5858498705780849,2016-02-14,0,0,2281.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
France,SL9748,5,57.95,33.95,0.5858498705780849,2016-02-14,0,0,2281.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
France,SL9748,5,57.95,33.95,0.5858498705780849,2016-02-14,0,0,2281.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
France,SL9748,5,57.95,33.95,0.5858498705780849,2016-02-14,0,0,2281.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,1
France,SL9748,5,57.95,33.95,0.5858498705780849,2016-02-14,0,0,2281.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
France,SL9748,5,57.95,33.95,0.5858498705780849,2016-02-14,0,0,2281.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
France,SL9748,5,57.95,33.95,0.5858498705780849,2016-02-14,0,0,2281.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,1
France,ZU5523,42,153.95,46.95,0.304969145826567,2016-11-13,0,0,2024.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
France,ZU5523,42,153.95,46.95,0.304969145826567,2016-11-13,0,0,2024.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
France,ZU5523,42,153.95,46.95,0.304969145826567,2016-11-13,0,0,2024.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
France,ZU5523,42,153.95,46.95,0.304969145826567,2016-11-13,0,0,2024.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
France,ZU5523,42,153.95,46.95,0.304969145826567,2016-11-13,0,0,2024.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
France,ZU5523,42,153.95,46.95,0.304969145826567,2016-11-13,0,0,2024.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
France,ZU5523,42,153.95,46.95,0.304969145826567,2016-11-13,0,0,2024.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
France,ZU5523,42,153.95,46.95,0.304969145826567,2016-11-13,0,0,2024.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
France,ZU5523,42,153.95,46.95,0.304969145826567,2016-11-13,0,0,2024.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
France,ZU5523,42,153.95,46.95,0.304969145826567,2016-11-13,0,0,2024.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,JW4878,8,29.95,27.95,0.93322203672788,2016-02-14,0,0,1355.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,JW4878,8,29.95,27.95,0.93322203672788,2016-02-14,0,0,1355.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,1
Germany,JW4878,8,29.95,27.95,0.93322203672788,2016-02-14,0,0,1355.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,1
Germany,JW4878,8,29.95,27.95,0.93322203672788,2016-02-14,0,0,1355.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,1
Germany,JW4878,8,29.95,27.95,0.93322203672788,2016-02-14,0,0,1355.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,JW4878,8,29.95,27.95,0.93322203672788,2016-02-14,0,0,1355.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,1
Germany,JW4878,8,29.95,27.95,0.93322203672788,2016-02-14,0,0,1355.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,1
Germany,JW4878,8,29.95,27.95,0.93322203672788,2016-02-14,0,0,1355.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,JW4878,8,29.95,27.95,0.93322203672788,2016-02-14,0,0,1355.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,JW4878,8,29.95,27.95,0.93322203672788,2016-02-14,0,0,1355.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,1
Germany,WV8337,5,104.95,31.95,0.304430681276798,2015-11-22,0,0,1864.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,WV8337,5,104.95,31.95,0.304430681276798,2015-11-22,0,0,1864.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,WV8337,5,104.95,31.95,0.304430681276798,2015-11-22,0,0,1864.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,WV8337,5,104.95,31.95,0.304430681276798,2015-11-22,0,0,1864.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,WV8337,5,104.95,31.95,0.304430681276798,2015-11-22,0,0,1864.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,WV8337,5,104.95,31.95,0.304430681276798,2015-11-22,0,0,1864.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,WV8337,5,104.95,31.95,0.304430681276798,2015-11-22,0,0,1864.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,WV8337,5,104.95,31.95,0.304430681276798,2015-11-22,0,0,1864.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,WV8337,5,104.95,31.95,0.304430681276798,2015-11-22,0,0,1864.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,WV8337,5,104.95,31.95,0.304430681276798,2015-11-22,0,0,1864.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
France,OE7548,6,27.95,16.95,0.6064400715563512,2016-01-24,0,0,3051.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
France,OE7548,6,27.95,16.95,0.6064400715563512,2016-01-24,0,0,3051.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
France,OE7548,6,27.95,16.95,0.6064400715563512,2016-01-24,0,0,3051.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
France,OE7548,6,27.95,16.95,0.6064400715563512,2016-01-24,0,0,3051.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,1
France,OE7548,6,27.95,16.95,0.6064400715563512,2016-01-24,0,0,3051.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,1
France,OE7548,6,27.95,16.95,0.6064400715563512,2016-01-24,0,0,3051.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
France,OE7548,6,27.95,16.95,0.6064400715563512,2016-01-24,0,0,3051.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
France,OE7548,6,27.95,16.95,0.6064400715563512,2016-01-24,0,0,3051.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
France,OE7548,6,27.95,16.95,0.6064400715563512,2016-01-24,0,0,3051.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
France,OE7548,6,27.95,16.95,0.6064400715563512,2016-01-24,0,0,3051.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
France,YX1723,6,100.95,30.95,0.30658741951461105,2016-05-22,0,0,3301.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
France,YX1723,6,100.95,30.95,0.30658741951461105,2016-05-22,0,0,3301.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
France,YX1723,6,100.95,30.95,0.30658741951461105,2016-05-22,0,0,3301.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
France,YX1723,6,100.95,30.95,0.30658741951461105,2016-05-22,0,0,3301.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
France,YX1723,6,100.95,30.95,0.30658741951461105,2016-05-22,0,0,3301.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
France,YX1723,6,100.95,30.95,0.30658741951461105,2016-05-22,0,0,3301.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
France,YX1723,6,100.95,30.95,0.30658741951461105,2016-05-22,0,0,3301.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
France,YX1723,6,100.95,30.95,0.30658741951461105,2016-05-22,0,0,3301.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
France,YX1723,6,100.95,30.95,0.30658741951461105,2016-05-22,0,0,3301.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
France,YX1723,6,100.95,30.95,0.30658741951461105,2016-05-22,0,0,3301.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,MW9292,287,62.95,18.95,0.301032565528197,2015-10-25,0,0,1449.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Germany,MW9292,287,62.95,18.95,0.301032565528197,2015-10-25,0,0,1449.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Germany,MW9292,287,62.95,18.95,0.301032565528197,2015-10-25,0,0,1449.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,MW9292,287,62.95,18.95,0.301032565528197,2015-10-25,0,0,1449.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Germany,MW9292,287,62.95,18.95,0.301032565528197,2015-10-25,0,0,1449.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,MW9292,287,62.95,18.95,0.301032565528197,2015-10-25,0,0,1449.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,MW9292,287,62.95,18.95,0.301032565528197,2015-10-25,0,0,1449.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,MW9292,287,62.95,18.95,0.301032565528197,2015-10-25,0,0,1449.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,MW9292,287,62.95,18.95,0.301032565528197,2015-10-25,0,0,1449.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,MW9292,287,62.95,18.95,0.301032565528197,2015-10-25,0,0,1449.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Austria,YK5786,53,6.95,3.95,0.5683453237410071,2016-11-27,0,0,4830.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
Austria,YK5786,53,6.95,3.95,0.5683453237410071,2016-11-27,0,0,4830.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,0
Austria,YK5786,53,6.95,3.95,0.5683453237410071,2016-11-27,0,0,4830.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Austria,YK5786,53,6.95,3.95,0.5683453237410071,2016-11-27,0,0,4830.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,0
Austria,YK5786,53,6.95,3.95,0.5683453237410071,2016-11-27,0,0,4830.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Austria,YK5786,53,6.95,3.95,0.5683453237410071,2016-11-27,0,0,4830.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Austria,YK5786,53,6.95,3.95,0.5683453237410071,2016-11-27,0,0,4830.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Austria,YK5786,53,6.95,3.95,0.5683453237410071,2016-11-27,0,0,4830.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Austria,YK5786,53,6.95,3.95,0.5683453237410071,2016-11-27,0,0,4830.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,1
Austria,YK5786,53,6.95,3.95,0.5683453237410071,2016-11-27,0,0,4830.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,PQ4964,108,3.95,2.95,0.746835443037975,2016-09-18,0,0,1821.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,1
Germany,PQ4964,108,3.95,2.95,0.746835443037975,2016-09-18,0,0,1821.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,1
Germany,PQ4964,108,3.95,2.95,0.746835443037975,2016-09-18,0,0,1821.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,PQ4964,108,3.95,2.95,0.746835443037975,2016-09-18,0,0,1821.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,1
Germany,PQ4964,108,3.95,2.95,0.746835443037975,2016-09-18,0,0,1821.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,0
Germany,PQ4964,108,3.95,2.95,0.746835443037975,2016-09-18,0,0,1821.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,0
Germany,PQ4964,108,3.95,2.95,0.746835443037975,2016-09-18,0,0,1821.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,PQ4964,108,3.95,2.95,0.746835443037975,2016-09-18,0,0,1821.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,PQ4964,108,3.95,2.95,0.746835443037975,2016-09-18,0,0,1821.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,0
Germany,PQ4964,108,3.95,2.95,0.746835443037975,2016-09-18,0,0,1821.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,0
Germany,FP7124,4,41.95,36.95,0.880810488676996,2016-07-17,0,0,1516.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,1
Germany,FP7124,4,41.95,36.95,0.880810488676996,2016-07-17,0,0,1516.0,AP5568,SHORTS,TRAINING,2.29,regular,"xxs,xs,s,m,l,xl,xxl",women,188,238,104,255,187,255,1
Germany,FP7124,4,41.95,36.95,0.880810488676996,2016-07-17,0,0,1516.0,CB8861,HARDWARE ACCESSORIES,GOLF,1.7,regular,"xxs,xs,s,m,l,xl,xxl",women,205,173,0,255,187,255,0
Germany,FP7124,4,41.95,36.95,0.880810488676996,2016-07-17,0,0,1516.0,LI3529,SHOES,RUNNING,9.0,regular,"xxs,xs,s,m,l,xl,xxl",kids,205,140,149,164,211,238,1
Germany,FP7124,4,41.95,36.95,0.880810488676996,2016-07-17,0,0,1516.0,GG8661,SHOES,RELAX CASUAL,9.6,regular,"xxs,xs,s,m,l,xl,xxl",women,138,43,226,164,211,238,1
Germany,FP7124,4,41.95,36.95,0.880810488676996,2016-07-17,0,0,1516.0,TX1463,SWEATSHIRTS,TRAINING,4.2,wide,"xxs,xs,s,m,l,xl,xxl",women,79,148,205,164,211,238,1
Germany,FP7124,4,41.95,36.95,0.880810488676996,2016-07-17,0,0,1516.0,PC6383,SHOES,FOOTBALL GENERIC,9.9,wide,"xs,s,m,l,xl",unisex,139,26,26,205,155,155,0
Germany,FP7124,4,41.95,36.95,0.880810488676996,2016-07-17,0,0,1516.0,VT7698,SHOES,INDOOR,5.2,wide,"xxs,xs,s,m,l,xl,xxl",women,135,206,250,205,155,155,0
Germany,FP7124,4,41.95,36.95,0.880810488676996,2016-07-17,0,0,1516.0,FG2965,HARDWARE ACCESSORIES,RUNNING,1.29,slim,"xxs,xs,s,m,l,xl,xxl",women,181,181,181,205,155,155,1
Germany,FP7124,4,41.95,36.95,0.880810488676996,2016-07-17,0,0,1516.0,AC7347,SHOES,FOOTBALL GENERIC,8.7,regular,"xxs,xs,s,m,l,xl,xxl",men,139,137,137,205,155,155,1
Germany,HM5731,29,117.95,79.95,0.6778295888088169,2017-02-19,0,0,1340.0,OC6355,SHOES,TRAINING,13.29,slim,"xxs,xs,s,m,l,xl,xxl",women,205,104,57,255,187,255,0
